id,lessons_delivered,mean_lesson_price,lessons_given,lessons_started_fraction,lessons_per_pupil,money_recieved,blocked,is_email_confirmed,lesson_cost,is_display,is_cell_phone_confirmed,area_id,review_num,age_tutor,experience_tutor,time_month_reg,time_last_visited,subject_num,def_price,for_one_from_all,active_no_close,def_price_for_one,price_between,lesson_duration_30.0,lesson_duration_40.0,lesson_duration_45.0,lesson_duration_50.0,lesson_duration_55.0,lesson_duration_60.0,lesson_duration_65.0,lesson_duration_80.0,lesson_duration_90.0,lesson_duration_120.0,lesson_duration_160.0,sex_1.0,sex_2.0
220265,101.0,1500.0,61.0,0.1206896552,8.714285714,91500.0,0,0.0,1500.0,1.0,0.0,2.0,7.0,32.0,6.0,41.0,617.0,1,668.3333333333334,0.36942586141045225,,0.0,1250.0,False,False,False,False,False,True,False,False,False,False,False,False,True
224439,27.0,1254.807692,26.0,0.2142857143,8.666666667,32625.0,0,0.0,750.0,0.0,0.0,1.0,0.0,26.0,8.0,39.0,642.0,2,-311.6666666666667,0.5615079365079365,1.0,1500.0,750.0,False,False,True,False,False,False,False,False,False,False,False,False,True
302149,33.0,665.3846154,26.0,0.2727272727,8.666666667,17300.0,0,0.0,0.0,1.0,0.0,13.0,0.0,20.0,2.0,9.0,,2,,,,,,False,False,False,False,False,True,False,False,False,False,False,True,False
173255,78.0,1263.307692,78.0,0.1475409836,8.666666667,98538.0,0,0.0,1000.0,1.0,0.0,25.0,15.0,43.0,8.0,56.0,604.0,2,-615.5555555555555,0.5335137085137085,,,,False,False,True,False,False,False,False,False,False,False,False,True,False
211818,54.0,996.1538462,52.0,0.5,8.666666667,51800.0,0,0.0,900.0,1.0,0.0,1.0,14.0,28.0,10.0,44.0,615.0,2,421.42857142857144,0.6998888888888889,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
38363,167.0,1523.076923,52.0,0.05504587156,8.666666667,79200.0,1,0.0,1500.0,1.0,0.0,1.0,47.0,44.0,23.0,143.0,598.0,1,2325.909090909091,0.5355947661352422,3.0,0.0,1500.0,False,False,False,False,False,True,False,False,False,False,False,False,True
296118,27.0,1036.538462,26.0,0.125,8.666666667,26950.0,0,0.0,1300.0,1.0,0.0,1.0,1.0,21.0,3.0,11.0,,3,-1300.0,0.4055555555555556,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
84089,110.0,2711.578947,95.0,0.2340425532,8.636363636,257600.0,1,0.0,1500.0,1.0,0.0,1.0,9.0,28.0,10.0,108.0,731.0,2,-250.0,0.7143862612612613,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
42636,98.0,4170.289855,69.0,0.25,8.625,287750.0,0,0.0,3000.0,1.0,0.0,1.0,61.0,32.0,14.0,138.0,648.0,3,975.3846153846154,0.7460128495842782,,3000.0,5571.428571428572,False,False,False,False,False,True,False,False,False,False,False,False,True
290099,306.0,642.9568106,301.0,0.152173913,8.6,193530.0,0,0.0,500.0,1.0,0.0,6.0,0.0,49.0,25.0,14.0,,2,-745.4545454545455,0.5321014843742116,,800.0,457.14285714285717,False,False,False,False,False,True,False,False,False,False,False,True,False
105295,146.0,1043.410853,129.0,0.1271186441,8.6,134600.0,0,0.0,1000.0,1.0,0.0,38.0,24.0,51.0,17.0,95.0,598.0,1,10.714285714285714,0.44142911686015135,5.0,1200.0,500.0,False,False,False,False,False,True,False,False,False,False,False,False,True
59414,290.0,1272.093023,43.0,0.1351351351,8.6,54700.0,1,0.0,400.0,1.0,0.0,1.0,1.0,30.0,11.0,124.0,601.0,1,750.0,0.38181818181818183,,0.0,1250.0,False,False,False,False,False,True,False,False,False,False,False,False,True
226558,380.0,954.890411,146.0,0.1278195489,8.588235294,139414.0,0,0.0,1000.0,1.0,0.0,15.0,7.0,24.0,4.0,38.0,672.0,4,-542.8571428571429,0.40463559074670186,,0.0,966.6666666666666,False,False,False,False,False,True,False,False,False,False,False,False,True
157364,87.0,1374.025974,77.0,0.1428571429,8.555555556,105800.0,0,0.0,1300.0,1.0,0.0,1.0,20.0,25.0,7.0,65.0,639.0,1,635.7142857142857,0.6225735294117647,2.0,,,False,False,False,False,False,True,False,False,False,False,False,False,True
285761,177.0,1268.518519,162.0,0.2065217391,8.526315789,205500.0,0,0.0,1000.0,1.0,0.0,2.0,4.0,26.0,9.0,15.0,,4,-529.9,0.4773002128482972,1.0,937.5,390.625,False,False,False,False,False,True,False,False,False,False,False,True,False
220692,503.0,516.5782609,230.0,0.1173913043,8.518518519,118813.0,0,0.0,500.0,1.0,0.0,15.0,0.0,34.0,6.0,41.0,1282.0,1,-218.75,0.5002120918763776,,0.0,600.0,False,False,False,False,False,True,False,False,False,False,False,False,True
250115,17.0,1470.588235,17.0,0.09090909091,8.5,25000.0,1,0.0,1500.0,1.0,0.0,1.0,4.0,23.0,6.0,29.0,852.0,1,-81.25,0.453125,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
127388,168.0,2852.941176,34.0,0.4,8.5,97000.0,0,0.0,4000.0,1.0,0.0,1.0,16.0,47.0,26.0,79.0,600.0,1,-687.5,0.4715900300695622,,0.0,2250.0,False,False,False,False,False,False,False,False,True,False,False,False,True
309249,114.0,1735.294118,17.0,0.1538461538,8.5,29500.0,0,0.0,2000.0,1.0,0.0,3.0,0.0,29.0,8.0,8.0,,2,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
221294,71.0,1117.647059,34.0,0.1142857143,8.5,38000.0,1,0.0,900.0,1.0,0.0,1.0,6.0,49.0,15.0,41.0,809.0,2,233.125,0.5572364316710876,2.0,750.0,875.0,False,False,False,False,False,True,False,False,False,False,False,False,True
59585,17.0,1947.058824,17.0,0.08695652174,8.5,33100.0,1,0.0,1500.0,1.0,0.0,2.0,42.0,58.0,31.0,124.0,598.0,2,1967.0,0.7745726495726496,2.0,,,False,False,False,False,False,True,False,False,False,False,False,False,True
308818,279.0,949.1525424,59.0,0.1891891892,8.428571429,56000.0,0,0.0,800.0,1.0,0.0,3.0,2.0,51.0,27.0,8.0,,1,-950.0,0.30372670807453417,,0.0,933.3333333333334,False,False,False,False,False,True,False,False,False,False,False,True,False
267535,106.0,1480.19802,101.0,0.1764705882,8.416666667,149500.0,1,0.0,2500.0,1.0,0.0,2.0,1.0,43.0,9.0,21.0,673.0,1,-50.0,0.37506916346785624,,0.0,750.0,False,False,False,False,False,True,False,False,False,False,False,False,True
303001,123.0,1678.571429,42.0,0.3125,8.4,70500.0,0,0.0,1500.0,1.0,0.0,1.0,1.0,22.0,5.0,9.0,,1,-1750.0,0.40756302521008403,,0.0,1500.0,False,False,False,False,False,True,False,False,False,False,False,False,True
181567,117.0,2020.183486,109.0,0.1171171171,8.384615385,220200.0,0,0.0,2000.0,1.0,0.0,40.0,6.0,42.0,18.0,55.0,655.0,1,-731.25,0.3064918414918415,,0.0,2000.0,False,False,False,False,False,True,False,False,False,False,False,False,True
282718,202.0,673.853211,109.0,0.2363636364,8.384615385,73450.0,1,0.0,1000.0,1.0,0.0,16.0,2.0,29.0,9.0,16.0,,1,-716.6666666666666,0.3663636363636364,,0.0,600.0,False,False,False,False,False,True,False,False,False,False,False,True,False
46895,976.0,1456.491228,285.0,0.1920903955,8.382352941,415100.0,0,0.0,1500.0,1.0,0.0,1.0,20.0,42.0,16.0,135.0,677.0,2,-840.0,0.34243402257670985,,875.0,1150.0,False,False,False,False,False,True,False,False,False,False,False,False,True
61928,158.0,1413.432836,67.0,0.2424242424,8.375,94700.0,1,0.0,1000.0,1.0,0.0,1.0,83.0,51.0,27.0,122.0,601.0,2,806.2222222222222,0.444011977264956,,0.0,2000.0,False,False,False,False,False,True,False,False,False,False,False,False,True
205396,490.0,1403.623188,276.0,0.1918604651,8.363636364,387400.0,1,0.0,1500.0,1.0,0.0,1.0,8.0,27.0,7.0,45.0,610.0,2,-389.1666666666667,0.49245470722617535,,0.0,1500.0,False,False,False,False,False,True,False,False,False,False,False,False,True
254562,835.0,782.9059829,117.0,0.125,8.357142857,91600.0,1,0.0,600.0,1.0,0.0,12.0,1.0,30.0,7.0,27.0,703.0,3,-600.0,0.228580406521583,,0.0,800.0,False,False,True,False,False,False,False,False,False,False,False,True,False
151724,285.0,1560.0,75.0,0.3,8.333333333,117000.0,0,0.0,1000.0,1.0,0.0,1.0,16.0,59.0,26.0,67.0,811.0,2,1873.3333333333335,0.5636352467621818,,0.0,1575.0,False,False,False,False,False,True,False,False,False,False,False,False,True
136010,28.0,1040.0,25.0,0.1363636364,8.333333333,26000.0,0,0.0,1200.0,1.0,0.0,1.0,6.0,49.0,14.0,76.0,612.0,2,-392.5,0.16735347985347987,,,,False,False,False,True,False,False,False,False,False,False,False,False,True
86337,137.0,1269.48,25.0,0.07142857143,8.333333333,31737.0,1,0.0,1300.0,1.0,0.0,2.0,6.0,37.0,11.0,107.0,598.0,3,848.5833333333334,0.8364734299516907,2.0,0.0,1490.0,False,False,False,False,False,True,False,False,False,False,False,False,True
122523,78.0,706.0,75.0,0.3913043478,8.333333333,52950.0,1,0.0,500.0,1.0,0.0,1.0,7.0,26.0,9.0,81.0,641.0,1,106.5,0.22445332445332447,,,,False,False,False,False,False,True,False,False,False,False,False,True,False
192535,105.0,1105.0,100.0,0.2222222222,8.333333333,110500.0,0,0.0,1000.0,1.0,0.0,1.0,17.0,23.0,5.0,51.0,706.0,2,-1285.7142857142858,0.6018966585530052,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
136482,39.0,1780.0,25.0,0.2142857143,8.333333333,44500.0,0,0.0,1500.0,1.0,0.0,1.0,11.0,25.0,7.0,75.0,645.0,1,-562.5,0.485978835978836,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
310297,212.0,1080.0,25.0,0.1875,8.333333333,27000.0,0,0.0,800.0,1.0,0.0,18.0,0.0,35.0,13.0,7.0,,1,,1.0,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
234334,226.0,1185.462963,216.0,0.1585365854,8.307692308,256060.0,0,0.0,1000.0,1.0,0.0,1.0,15.0,21.0,5.0,34.0,603.0,3,430.8333333333333,0.7067201450035052,2.0,840.0,720.0,False,False,False,False,False,True,False,False,False,False,False,True,False
62688,159.0,1300.0,33.0,0.1142857143,8.25,42900.0,1,0.0,400.0,1.0,0.0,13.0,19.0,35.0,13.0,121.0,606.0,1,530.0,0.44027777777777777,,433.3333333333333,650.0,False,False,False,False,False,True,False,False,False,False,False,False,True
311168,343.0,737.8378378,74.0,0.1451612903,8.222222222,54600.0,0,0.0,700.0,1.0,0.0,14.0,0.0,29.0,6.0,7.0,,1,-766.6666666666666,0.2763227513227513,,0.0,733.3333333333334,False,False,False,False,False,True,False,False,False,False,False,False,True
1009,126.0,1617.391304,115.0,0.102189781,8.214285714,186000.0,0,0.0,1500.0,1.0,0.0,1.0,26.0,42.0,23.0,189.0,602.0,3,-1860.0,0.5538349077822762,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
176278,362.0,1500.0,82.0,0.1587301587,8.2,123000.0,0,0.0,1500.0,1.0,0.0,18.0,34.0,28.0,8.0,56.0,604.0,2,1186.2121212121212,0.5423174231973517,1.0,750.0,1125.0,False,False,False,False,False,True,False,False,False,False,False,False,True
256441,95.0,1341.463415,82.0,0.1265822785,8.2,110000.0,0,0.0,1500.0,1.0,0.0,3.0,4.0,22.0,4.0,26.0,675.0,2,-933.3333333333334,0.38378942486085343,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
48489,98.0,1796.938776,98.0,0.5,8.166666667,176100.0,0,0.0,1800.0,1.0,0.0,1.0,73.0,35.0,15.0,133.0,602.0,1,1677.2916666666667,0.8428096922147266,,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False
305134,62.0,1568.421053,57.0,0.0843373494,8.142857143,89400.0,0,0.0,750.0,1.0,0.0,1.0,1.0,34.0,11.0,9.0,,4,-750.0,0.44751984126984123,,1250.0,937.5,False,False,False,False,False,True,False,False,False,False,False,True,False
169708,201.0,1363.157895,57.0,0.1489361702,8.142857143,77700.0,1,0.0,1200.0,1.0,0.0,1.0,32.0,38.0,18.0,58.0,638.0,2,1185.7894736842106,0.8639349144466103,1.0,0.0,1400.0,False,False,False,False,False,True,False,False,False,False,False,False,True
209953,122.0,1763.157895,57.0,0.35,8.142857143,100500.0,0,0.0,1300.0,1.0,0.0,1.0,11.0,25.0,7.0,44.0,609.0,2,504.0,0.6539606227106227,1.0,,,False,False,False,False,False,True,False,False,False,False,False,False,True
291347,158.0,2039.473684,57.0,0.1060606061,8.142857143,116250.0,0,0.0,4000.0,1.0,0.0,1.0,3.0,24.0,5.0,14.0,,2,-3375.0,0.2183563748079877,2.0,0.0,3000.0,False,False,False,False,False,True,False,False,False,False,False,False,True
65303,309.0,853.0535117,299.0,0.1637168142,8.081081081,255063.0,0,1.0,800.0,1.0,1.0,1.0,4.0,50.0,16.0,119.0,598.0,2,-833.3333333333333,0.4621110176373334,,962.5,469.7916666666667,False,False,False,False,False,True,False,False,False,False,False,False,True
145787,250.0,2515.560166,241.0,0.2857142857,8.033333333,606250.0,0,0.0,2500.0,1.0,0.0,2.0,14.0,25.0,7.0,68.0,610.0,1,1070.0,0.5187860221487977,,2416.6666666666665,1069.4444444444446,False,False,False,False,False,True,False,False,False,False,False,True,False
265228,17.0,856.25,16.0,0.08333333333,8.0,13700.0,1,0.0,1000.0,1.0,0.0,1.0,1.0,39.0,8.0,22.0,614.0,1,-900.0,0.14285714285714285,,,,False,False,False,False,False,True,False,False,False,False,False,True,False
160467,8.0,1000.0,8.0,0.07692307692,8.0,8000.0,0,0.0,1000.0,1.0,0.0,1.0,2.0,26.0,8.0,63.0,607.0,1,,1.0,,,,False,False,False,True,False,False,False,False,False,False,False,False,True
139998,8.0,2343.75,8.0,0.09090909091,8.0,18750.0,0,0.0,2000.0,1.0,0.0,1.0,17.0,30.0,9.0,73.0,604.0,2,2262.5,0.6659722222222223,,,,False,False,False,False,False,True,False,False,False,False,False,True,False
94573,257.0,2193.75,80.0,0.101010101,8.0,175500.0,1,0.0,3000.0,1.0,0.0,1.0,44.0,45.0,10.0,102.0,600.0,4,1328.1666666666667,0.816129165360419,22.0,0.0,1500.0,False,False,False,False,False,True,False,False,False,False,False,False,True
278237,16.0,512.5,16.0,0.25,8.0,8200.0,0,0.0,500.0,1.0,0.0,1.0,2.0,20.0,3.0,18.0,,1,-500.0,0.19444444444444442,,,,False,False,False,False,False,True,False,False,False,False,False,True,False
66294,219.0,2366.666667,24.0,0.125,8.0,56800.0,0,0.0,2000.0,1.0,0.0,1.0,70.0,31.0,13.0,118.0,608.0,2,932.5,0.32287673613842266,,0.0,2377.777777777778,False,False,False,False,False,True,False,False,False,False,False,False,True
145953,87.0,2412.5,80.0,0.5882352941,8.0,193000.0,1,0.0,2500.0,1.0,0.0,2.0,15.0,34.0,14.0,68.0,728.0,1,-750.0,0.5467568277310925,2.0,,,False,False,False,False,False,True,False,False,False,False,False,True,False
192821,24.0,2016.666667,24.0,0.3333333333,8.0,48400.0,0,0.0,1200.0,1.0,0.0,6.0,10.0,38.0,8.0,51.0,659.0,1,1064.25,0.9107142857142857,4.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True
216355,56.0,1500.0,8.0,0.07142857143,8.0,12000.0,1,0.0,2200.0,1.0,0.0,1.0,2.0,30.0,12.0,42.0,604.0,1,-1500.0,0.6729559748427674,,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True
279312,30.0,712.5,24.0,0.06666666667,8.0,17100.0,1,0.0,600.0,1.0,0.0,1.0,2.0,34.0,12.0,18.0,,1,-225.0,0.4479797979797979,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
114012,55.0,14625.0,8.0,0.0303030303,8.0,117000.0,1,0.0,4000.0,1.0,0.0,1.0,24.0,27.0,10.0,87.0,599.0,2,2783.3333333333335,0.47698412698412695,,9000.0,13500.0,False,False,False,False,False,True,False,False,False,False,False,True,False
135694,8.0,2000.0,8.0,0.05882352941,8.0,16000.0,1,0.0,2500.0,1.0,0.0,1.0,23.0,32.0,13.0,76.0,601.0,1,1962.5,0.6145833333333333,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
287194,77.0,1334.375,64.0,0.275862069,8.0,85400.0,0,0.0,1500.0,1.0,0.0,1.0,2.0,28.0,7.0,15.0,,1,-1700.0,0.4172487745098039,,2000.0,1200.0,False,False,True,False,False,False,False,False,False,False,False,False,True
283377,8.0,1781.25,8.0,0.1666666667,8.0,14250.0,0,0.0,0.0,1.0,0.0,1.0,0.0,29.0,4.0,16.0,,2,,,,,,False,False,True,False,False,False,False,False,False,False,False,True,False
207619,8.0,800.0,8.0,0.01041666667,8.0,6400.0,1,0.0,0.0,1.0,0.0,54.0,8.0,33.0,11.0,44.0,606.0,2,-42.5,0.825,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
285770,18.0,1000.0,8.0,0.1,8.0,8000.0,0,0.0,800.0,1.0,0.0,1.0,0.0,32.0,8.0,15.0,,1,-1000.0,0.5294117647058824,,,,False,False,True,False,False,False,False,False,False,False,False,True,False
237171,8.0,3000.0,8.0,0.25,8.0,24000.0,0,0.0,500.0,1.0,0.0,1.0,0.0,23.0,9.0,33.0,606.0,3,-1500.0,0.5625,,,,False,False,False,False,False,True,False,False,False,False,False,True,False
311110,24.0,1225.0,24.0,0.6,8.0,29400.0,0,0.0,0.0,1.0,0.0,1.0,0.0,54.0,1.0,7.0,,2,-1250.0,0.5294117647058824,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
292951,86.0,843.75,32.0,0.3333333333,8.0,27000.0,0,0.0,600.0,0.0,0.0,1.0,0.0,23.0,5.0,13.0,,2,-900.0,0.5647058823529412,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
220729,69.0,1710.0,40.0,0.07246376812,8.0,68400.0,1,0.0,1500.0,1.0,0.0,40.0,39.0,56.0,35.0,41.0,612.0,1,1424.6666666666667,0.2721351731815012,,0.0,1500.0,False,False,False,False,False,True,False,False,False,False,False,False,True
285239,17.0,1050.0,16.0,0.2857142857,8.0,16800.0,0,0.0,700.0,1.0,0.0,3.0,2.0,25.0,7.0,16.0,,2,-1000.0,0.16346153846153846,,,,False,False,False,False,True,False,False,False,False,False,False,False,True
90510,16.0,3500.0,16.0,1.0,8.0,56000.0,0,0.0,6000.0,0.0,0.0,1.0,25.0,27.0,9.0,103.0,599.0,3,-983.3333333333334,0.4222222222222222,,,,False,False,False,False,False,True,False,False,False,False,False,True,False
309103,27.0,1141.666667,24.0,0.15,8.0,27400.0,0,0.0,1200.0,1.0,0.0,1.0,0.0,51.0,30.0,8.0,,5,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
150712,67.0,2500.0,24.0,0.25,8.0,60000.0,0,0.0,1500.0,1.0,0.0,1.0,1.0,34.0,16.0,67.0,598.0,2,100.0,0.43333333333333335,,2500.0,625.0,False,False,False,False,False,True,False,False,False,False,False,False,True
312318,61.0,562.5,8.0,0.09090909091,8.0,4500.0,0,0.0,600.0,1.0,0.0,14.0,0.0,21.0,1.0,7.0,,1,,,,,,False,False,False,False,False,True,False,False,False,False,False,True,False
291181,9.0,950.0,8.0,0.05882352941,8.0,7600.0,1,0.0,2000.0,1.0,0.0,1.0,0.0,26.0,3.0,14.0,,1,-700.0,0.1111111111111111,,,,False,False,False,False,False,False,False,False,True,False,False,False,True
305202,18.0,853.125,16.0,0.1111111111,8.0,13650.0,1,0.0,1000.0,1.0,0.0,1.0,0.0,23.0,4.0,9.0,,6,-900.0,0.1,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
196353,31.0,1616.666667,24.0,0.1666666667,8.0,38800.0,0,0.0,0.0,1.0,0.0,1.0,5.0,40.0,8.0,49.0,638.0,3,-1500.0,0.638157894736842,,1600.0,1200.0,False,False,False,False,False,True,False,False,False,False,False,True,False
282603,361.0,2286.835749,207.0,0.2765957447,7.961538462,473375.0,0,0.0,3750.0,1.0,0.0,1.0,2.0,31.0,12.0,16.0,,3,-2278.5714285714284,0.29329668869142556,,0.0,2406.25,False,False,False,False,False,False,False,False,True,False,False,True,False
130647,165.0,1309.195402,87.0,0.44,7.909090909,113900.0,0,0.0,1500.0,0.0,0.0,1.0,9.0,25.0,7.0,78.0,599.0,1,-233.33333333333334,0.4971146500558265,,0.0,1250.0,False,False,False,False,False,True,False,False,False,False,False,False,True
5414,179.0,1422.78481,79.0,0.2040816327,7.9,112400.0,0,0.0,1000.0,1.0,0.0,1.0,4.0,40.0,21.0,176.0,746.0,4,-1300.0,0.40980484681058926,,0.0,500.0,False,False,False,False,False,True,False,False,False,False,False,True,False
309460,320.0,1481.818182,55.0,0.2058823529,7.857142857,81500.0,0,0.0,1300.0,1.0,0.0,14.0,0.0,25.0,7.0,8.0,,4,-1500.0,0.09493506493506494,,0.0,1500.0,False,False,False,False,False,True,False,False,False,False,False,True,False
206014,83.0,919.1489362,47.0,0.3529411765,7.833333333,43200.0,0,0.0,900.0,1.0,0.0,14.0,14.0,38.0,17.0,45.0,650.0,2,998.8235294117648,0.22589275438429574,,0.0,900.0,False,False,False,False,False,True,False,False,False,False,False,False,True
277444,471.0,1096.581197,117.0,0.1898734177,7.8,128300.0,0,0.0,1200.0,1.0,0.0,18.0,2.0,30.0,7.0,19.0,,1,-88.75,0.4067619596128368,,733.3333333333334,453.968253968254,False,False,False,False,False,True,False,False,False,False,False,False,True
192388,250.0,1108.783784,148.0,0.1283783784,7.789473684,164100.0,0,0.0,0.0,1.0,0.0,1.0,5.0,27.0,6.0,51.0,616.0,1,-260.0,0.5380648858479047,,895.0,894.8214285714286,False,False,False,False,False,True,False,False,False,False,False,False,True
109198,295.0,1450.0,148.0,0.2111111111,7.789473684,214600.0,0,1.0,1000.0,1.0,0.0,1.0,18.0,29.0,11.0,91.0,622.0,2,-491.6666666666667,0.5133540372670807,,0.0,1500.0,False,False,True,False,False,False,False,False,False,False,False,True,False
214725,139.0,1134.090909,132.0,0.3695652174,7.764705882,149700.0,0,0.0,0.0,1.0,0.0,6.0,3.0,24.0,5.0,43.0,676.0,2,-269.2307692307692,0.48406466906042456,,,,False,False,False,False,False,True,False,False,False,False,False,True,False
239093,241.0,1384.662577,163.0,0.3134328358,7.761904762,225700.0,0,0.0,1000.0,1.0,0.0,2.0,4.0,29.0,5.0,33.0,604.0,1,-901.6666666666666,0.422019665889697,,0.0,1800.0,False,True,False,False,False,False,False,False,False,False,False,False,True
77519,291.0,2083.128834,163.0,0.3620689655,7.761904762,339550.0,1,0.0,2000.0,1.0,0.0,1.0,21.0,30.0,12.0,112.0,599.0,5,-1855.5555555555557,0.3676756948212339,,0.0,2500.0,False,False,False,False,False,True,False,False,False,False,False,True,False
154343,35.0,670.9677419,31.0,0.1428571429,7.75,20800.0,0,0.0,800.0,1.0,0.0,2.0,5.0,25.0,7.0,66.0,603.0,3,1067.5,0.8339285714285715,,,,False,False,True,False,False,False,False,False,False,False,False,False,True
258311,81.0,954.8387097,62.0,0.1666666667,7.75,59200.0,1,0.0,1200.0,1.0,0.0,2.0,0.0,23.0,4.0,25.0,804.0,2,-1100.0,0.4691066509248328,,500.0,666.6666666666666,False,False,False,False,True,False,False,False,False,False,False,True,False
209410,54.0,877.4193548,31.0,0.1666666667,7.75,27200.0,0,0.0,1100.0,1.0,0.0,1.0,0.0,22.0,5.0,44.0,599.0,1,-1000.0,0.047619047619047616,,800.0,533.3333333333334,False,False,False,False,False,True,False,False,False,False,False,True,False
307134,68.0,751.6129032,62.0,0.25,7.75,46600.0,0,0.0,700.0,1.0,0.0,1.0,1.0,26.0,6.0,8.0,,1,-725.0,0.5038283475783476,,533.3333333333334,466.6666666666667,False,False,False,False,False,True,False,False,False,False,False,False,True
296853,37.0,1774.193548,31.0,0.1818181818,7.75,55000.0,0,0.0,1250.0,1.0,0.0,1.0,0.0,45.0,23.0,11.0,,1,-1500.0,0.5555555555555555,,,,False,False,True,False,False,False,False,False,False,False,False,False,True
171691,178.0,1491.883117,154.0,0.1834862385,7.7,229750.0,1,0.0,1600.0,1.0,0.0,1.0,26.0,23.0,5.0,57.0,598.0,1,1389.3333333333335,0.7316901368468706,6.0,1000.0,266.6666666666667,False,False,False,False,False,True,False,False,False,False,False,True,False
230125,48.0,1008.695652,46.0,0.1016949153,7.666666667,46400.0,1,0.0,1000.0,1.0,0.0,32.0,1.0,27.0,5.0,37.0,598.0,1,1260.0,1.0,,,,False,False,False,False,False,True,False,False,False,False,False,True,False
258678,77.0,1026.086957,69.0,0.225,7.666666667,70800.0,0,0.0,650.0,1.0,0.0,1.0,4.0,23.0,5.0,25.0,607.0,2,-515.0,0.47935185185185186,,,,False,False,True,False,False,False,False,False,False,False,False,True,False
211075,131.0,1681.884058,69.0,0.2093023256,7.666666667,116050.0,0,0.0,1800.0,1.0,0.0,2.0,12.0,24.0,6.0,44.0,600.0,3,-583.0,0.6235926908340701,,2300.0,766.6666666666666,False,False,False,False,False,True,False,False,False,False,False,False,True
256100,27.0,500.0,23.0,0.1578947368,7.666666667,11500.0,1,0.0,1500.0,1.0,0.0,9.0,1.0,22.0,4.0,26.0,628.0,1,-223.33333333333334,0.5335664335664336,,,,False,False,False,False,False,True,False,False,False,False,False,True,False
293235,50.0,1826.086957,46.0,0.1935483871,7.666666667,84000.0,0,0.0,1500.0,1.0,0.0,1.0,0.0,23.0,5.0,12.0,,3,-1750.0,0.375656512605042,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
296431,33.0,639.1304348,23.0,0.15,7.666666667,14700.0,1,0.0,400.0,0.0,0.0,1.0,1.0,20.0,4.0,11.0,,1,-400.0,0.7141025641025641,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
103901,25.0,1017.391304,23.0,0.1666666667,7.666666667,23400.0,0,0.0,900.0,1.0,0.0,1.0,20.0,42.0,17.0,96.0,609.0,1,1235.8333333333333,0.7353801169590642,,,,False,True,False,False,False,False,False,False,False,False,False,False,True
180815,172.0,1017.391304,23.0,0.09375,7.666666667,23400.0,1,0.0,800.0,1.0,0.0,1.0,1.0,29.0,8.0,55.0,626.0,1,445.0,0.7708333333333333,,,,False,False,False,False,False,True,False,False,False,False,False,False,True
94612,755.0,2183.391003,289.0,0.2054054054,7.605263158,631000.0,0,0.0,2000.0,1.0,0.0,1.0,24.0,28.0,10.0,102.0,606.0,2,-270.0,0.5972070593107937,,0.0,2166.6666666666665,False,False,False,False,False,False,False,False,True,False,False,True,False
191805,43.0,1571.052632,38.0,0.1428571429,7.6,59700.0,0,0.0,1000.0,0.0,0.0,1.0,8.0,29.0,5.0,51.0,647.0,2,-750.0,0.6781565656565657,,,,False,False,False,False,False,True,False,False,False,False,False,True,False
295925,41.0,567.8947368,38.0,0.2083333333,7.6,21580.0,0,0.0,0.0,1.0,0.0,44.0,1.0,44.0,23.0,11.0,,2,-500.0,0.07291666666666666,,,,False,True,False,False,False,False,False,False,False,False,False,False,True
202049,86.0,1007.228916,83.0,0.1486486486,7.545454545,83600.0,0,0.0,2000.0,0.0,0.0,1.0,11.0,24.0,6.0,47.0,598.0,2,-772.5,0.646872571872572,,0.0,900.0,False,False,False,False,False,True,False,False,False,False,False,False,True
51112,128.0,4249.21875,128.0,0.1531531532,7.529411765,543900.0,1,0.0,2700.0,1.0,0.0,1.0,93.0,34.0,16.0,131.0,598.0,4,1047.2222222222222,0.7922058070540043,,,,False,False,False,False,False,True,False,False,False,False,False,True,False
26377,56.0,2480.0,15.0,0.1333333333,7.5,37200.0,0,0.0,3000.0,1.0,0.0,1.0,2.0,45.0,21.0,154.0,671.0,2,-2375.0,0.6862745098039215,,0.0,2500.0,False,False,False,False,False,False,False,False,True,False,False,False,True
